rownames,kids,morekids,boys2,girls2,boy1st,boy2nd,samesex,multi2nd,age,agefstm,black,hispan,worked,weeks,hours,labinc,faminc,nonmomi,educ,agesq
9834,2,0,0,1,0,0,1,0,26,17,1,0,1,52,45,25.200581,58.79784,33.597252,11,676
9835,2,0,0,0,0,1,0,0,34,22,0,1,0,0,0,0,57.43338,57.43338,6,1156
9836,3,1,1,0,1,1,1,0,31,26,1,0,0,0,0,0,16.814381,16.814381,14,961
9837,3,1,0,1,0,0,1,0,35,22,0,1,0,0,0,0,44.093128,44.093128,12,1225
9838,2,0,1,0,1,1,1,0,27,16,0,1,1,50,40,16.803881,56.70916,39.905281,12,729
9839,3,1,0,1,0,0,1,0,25,18,1,0,0,0,0,0,18.903051,18.903051,13,625
9840,4,1,0,1,0,0,1,0,30,17,1,0,1,48,45,35.696442,71.392883,35.696442,13,900
9841,2,0,1,0,1,1,1,0,31,18,1,0,0,0,0,0,35.696442,35.696442,12,961
9842,2,0,1,0,1,1,1,0,27,21,1,0,1,21,22,7.69347,28.12892,20.43545,10,729
9843,2,0,0,0,1,0,0,0,33,19,1,0,1,26,40,6.01413,55.39719,49.38303,14,1089
9844,3,1,1,0,1,1,1,0,35,21,1,0,1,52,8,21.82091,26.953381,5.13248,12,1225
9845,3,1,0,1,0,0,1,0,31,20,0,1,1,4,16,0.43033,37.144878,36.714531,12,961
9846,4,1,0,0,0,1,0,1,30,16,1,0,1,35,40,23.85709,49.907841,26.05073,7,900
9847,2,0,1,0,1,1,1,0,26,22,1,0,0,0,0,0,27.299749,27.299749,12,676
9848,5,1,1,0,1,1,1,0,30,20,1,0,0,0,0,0,47.199909,47.199909,13,900
9849,2,0,1,0,1,1,1,0,26,20,1,0,1,20,40,8.323219,20.17305,11.84983,12,676
9850,2,0,0,1,0,0,1,0,32,23,1,0,1,52,39,28.496269,60.62413,32.127838,14,1024
9851,3,1,0,0,1,0,0,0,34,24,1,0,0,0,0,0,25.200581,25.200581,12,1156
9852,2,0,0,1,0,0,1,0,27,17,1,0,1,47,40,12.605531,25.221561,12.616031,14,729
9853,2,0,0,0,0,1,0,0,28,24,0,1,1,52,35,18.042391,36.452129,18.40975,18,784
9854,2,0,0,0,0,1,0,0,24,20,1,0,1,36,39,10.50636,37.806091,27.299749,12,576
9855,4,1,1,0,1,1,1,0,31,17,1,0,0,0,0,0,14.89363,14.89363,8,961
9856,2,0,1,0,1,1,1,0,32,24,1,0,1,52,40,14.7047,37.806091,23.101391,13,1024
9857,3,1,0,1,0,0,1,0,29,22,1,0,1,52,40,15.7543,32.55817,16.803881,13,841
9858,2,0,0,1,0,0,1,0,29,24,1,0,0,0,0,0,23.101391,23.101391,12,841
9859,3,1,1,0,1,1,1,0,26,18,1,0,1,52,40,21.00222,59.847443,38.845192,12,676
9860,2,0,0,0,0,1,0,0,29,17,1,0,0,0,0,0,0,0,10,841
9861,4,1,0,0,0,1,0,0,29,18,0,1,1,30,40,8.6171,37.596191,28.97908,9,841
9862,2,0,1,0,1,1,1,0,30,21,1,0,0,0,0,20.58239,47.88213,27.299749,17,900
9863,4,1,0,0,0,1,0,0,30,20,1,0,1,49,40,12.37463,28.40181,16.027191,5,900
9864,4,1,0,1,0,0,1,0,28,17,1,0,0,0,0,0,15.166519,15.166519,12,784
9865,2,0,1,0,1,1,1,0,28,19,1,0,1,36,26,6.30802,21.652971,15.34495,12,784
9866,2,0,0,0,0,1,0,0,29,15,1,0,0,0,0,0,24.413382,24.413382,9,841
9867,4,1,0,0,0,1,0,0,23,17,0,1,0,0,0,0,27.299749,27.299749,6,529
9868,4,1,0,1,0,0,1,0,35,24,0,1,0,0,0,0,23.416269,23.416269,10,1225
9869,3,1,0,1,0,0,1,0,33,21,0,1,0,0,0,0,6.83281,6.83281,5,1089
9870,2,0,0,1,0,0,1,0,31,16,0,1,1,23,40,7.14768,53.34,46.19231,12,961
9871,3,1,0,0,1,0,0,0,28,20,1,0,0,0,0,0,41.993942,41.993942,12,784
9872,2,0,1,0,1,1,1,0,27,18,0,1,0,0,0,0,62.985691,62.985691,12,729
9873,2,0,0,0,0,1,0,0,28,21,1,0,1,8,40,2.10967,26.008751,23.89908,15,784
9874,3,1,0,0,1,0,0,0,34,23,0,1,1,30,40,10.48537,48.417442,37.93206,12,1156
9875,2,0,1,0,1,1,1,0,34,24,0,1,0,0,0,0,44.093128,44.093128,14,1156
9876,3,1,1,0,1,1,1,0,34,20,0,1,1,50,40,21.00222,47.64072,26.6385,14,1156
9877,2,0,0,1,0,0,1,0,35,22,0,1,1,52,36,21.27511,54.347591,33.072468,12,1225
9878,2,0,0,0,0,1,0,0,32,23,0,1,1,36,37,27.299749,80.177879,52.878159,17,1024
9879,4,1,0,0,0,1,0,0,21,17,1,0,0,0,0,0,31.498091,31.498091,11,441
9880,2,0,1,0,1,1,1,0,34,24,0,1,1,46,50,21.00222,146.96312,125.960884,16,1156
9881,2,0,0,0,1,0,0,0,24,17,1,0,1,40,40,14.7047,39.905281,25.200581,11,576
9882,3,1,0,1,0,0,1,0,27,16,1,0,0,0,0,0,14.11694,14.11694,11,729
9883,2,0,0,0,1,0,0,0,26,22,0,1,1,48,24,9.41479,30.85784,21.44305,12,676
9884,3,1,1,0,1,1,1,0,33,16,0,1,1,40,40,23.101391,59.438091,36.336693,13,1089
9885,2,0,0,0,0,1,0,0,30,26,0,1,0,0,0,0,147.498383,147.498383,16,900
9886,2,0,1,0,1,1,1,0,26,17,1,0,1,15,16,1.03909,19.952641,18.913551,12,676
9887,2,0,0,0,1,0,0,0,30,19,1,0,0,0,0,0,26.25016,26.25016,13,900
9888,2,0,0,1,0,0,1,0,25,17,1,0,0,0,0,0,18.00041,18.00041,12,625
9889,2,0,0,0,1,0,0,0,30,22,0,1,1,52,25,7.98735,20.59289,12.605531,12,900
9890,3,1,1,0,1,1,1,0,32,19,0,1,1,18,40,4.20884,29.40941,25.200581,12,1024
9891,2,0,0,0,1,0,0,0,27,18,1,0,1,52,20,118.949631,129.120132,10.17049,14,729
9892,2,0,0,1,0,0,1,0,26,21,1,0,1,30,22,6.30802,40.230659,33.92263,16,676
9893,2,0,0,1,0,0,1,0,34,20,0,1,0,0,0,0,21.01272,21.01272,13,1156
9894,2,0,0,0,0,1,0,0,32,23,1,0,0,0,0,0,42.938591,42.938591,12,1024
9895,3,1,0,1,0,0,1,0,25,16,0,1,0,0,0,0,12.605531,12.605531,8,625
9896,2,0,0,0,1,0,0,0,31,19,0,1,1,52,40,12.605531,60.896999,48.29147,12,961
9897,4,1,0,0,1,0,0,0,32,18,1,0,0,0,0,0,18.903051,18.903051,9,1024
9898,2,0,0,0,0,1,0,0,32,24,0,1,0,0,0,0,35.696442,35.696442,12,1024
9899,3,1,0,1,0,0,1,0,29,20,0,1,0,0,0,0,56.73016,56.73016,12,841
9900,3,1,0,0,1,0,0,0,33,20,1,0,0,0,0,0,43.04353,43.04353,12,1089
9901,2,0,0,0,0,1,0,0,34,27,1,0,1,50,40,21.00222,62.996193,41.993942,15,1156
9902,2,0,1,0,1,1,1,0,30,18,1,0,1,52,40,25.200581,42.43478,17.2342,13,900
9903,3,1,0,0,1,0,0,0,29,18,0,1,0,0,0,0,22.167269,22.167269,12,841
9904,2,0,0,0,1,0,0,0,27,19,0,1,1,16,40,5.67826,20.382971,14.7047,12,729
9905,2,0,0,0,0,1,0,0,27,17,1,0,0,0,0,0,50.390659,50.390659,13,729
9906,3,1,0,0,0,1,0,0,34,22,1,0,1,36,35,23.731159,42.00444,18.2733,16,1156
9907,2,0,0,0,0,1,0,0,25,19,1,0,0,0,0,0,41.993942,41.993942,12,625
9908,2,0,1,0,1,1,1,0,26,18,0,1,1,52,35,12.605531,30.007669,17.402142,12,676
9909,2,0,0,0,1,0,0,0,28,21,0,1,1,52,40,18.903051,61.537251,42.63419,12,784
9910,2,0,0,0,1,0,0,0,23,18,0,1,1,8,40,0.85017,18.2838,17.43363,12,529
9911,2,0,1,0,1,1,1,0,28,21,1,0,1,52,38,34.772781,58.923782,24.15098,16,784
9912,2,0,0,0,1,0,0,0,35,21,0,1,1,52,40,23.101391,73.492065,50.390659,16,1225
9913,4,1,1,0,1,1,1,0,29,18,1,0,1,49,36,13.92802,32.789059,18.861061,12,841
9914,4,1,0,0,1,0,0,0,33,16,1,0,0,0,0,0,19.08148,19.08148,7,1089
9915,2,0,0,0,0,1,0,0,32,19,1,0,1,52,40,24.15098,66.144936,41.993942,18,1024
9916,3,1,1,0,1,1,1,0,34,20,0,1,0,0,0,0,14.7047,14.7047,8,1156
9917,3,1,0,1,0,0,1,0,30,19,1,0,1,44,40,16.803881,60.949501,44.145592,12,900
9918,3,1,0,0,0,1,0,0,33,23,1,0,0,0,0,0,31.88644,31.88644,9,1089
9919,2,0,1,0,1,1,1,0,32,28,1,0,0,0,0,0,50.51659,50.51659,14,1024
9920,4,1,0,1,0,0,1,0,31,17,1,0,0,0,0,0,21.00222,21.00222,10,961
9921,2,0,0,0,1,0,0,0,33,20,0,1,0,0,0,0,37.827091,37.827091,9,1089
9922,4,1,0,0,1,0,0,0,28,16,1,0,0,0,0,0,12.605531,12.605531,6,784
9923,4,1,0,0,0,1,0,0,35,18,1,0,1,48,34,10.50636,11.53495,1.02859,12,1225
9924,2,0,1,0,1,1,1,0,29,24,0,1,1,50,20,8.40719,52.090969,43.683781,12,841
9925,2,0,0,1,0,0,1,0,30,19,0,1,1,48,40,26.04023,65.67263,39.632378,12,900
9926,3,1,0,1,0,0,1,0,32,21,0,1,1,52,40,33.597252,83.987885,50.390659,12,1024
9927,4,1,0,0,0,1,0,0,35,23,0,1,0,0,0,0,48.669308,48.669308,16,1225
9928,3,1,1,0,1,1,1,0,24,16,1,0,1,52,40,7.3576,28.359831,21.00222,10,576
9929,3,1,0,0,0,1,0,0,33,18,1,0,0,0,0,0,33.009499,33.009499,12,1089
9930,2,0,0,1,0,0,1,0,26,17,0,1,0,0,0,0,37.795589,37.795589,12,676
9931,2,0,0,0,0,1,0,0,34,24,0,1,0,0,0,0,71.382385,71.382385,12,1156
9932,2,0,0,0,1,0,0,0,27,22,1,0,1,40,37,23.101391,48.301968,25.200581,17,729
9933,2,0,1,0,1,1,1,0,29,21,0,1,0,0,0,0,33.597252,33.597252,11,841
9934,2,0,0,1,0,0,1,0,25,21,0,1,1,6,48,4.20884,28.790159,24.58131,13,625
9935,2,0,0,1,0,0,1,0,33,27,0,1,1,1,20,0.30438,35.297588,34.993217,13,1089
9936,2,0,0,1,0,0,1,0,28,20,1,0,1,52,40,25.11661,45.86694,20.75033,14,784
9937,2,0,1,0,1,1,1,0,32,26,0,1,0,0,0,0,52.489807,52.489807,15,1024
9938,2,0,1,0,1,1,1,0,34,22,0,1,1,16,40,3.70504,3.70504,0,12,1156
9939,2,0,1,0,1,1,1,0,29,22,0,1,0,0,0,0,20.84478,20.84478,16,841
9940,3,1,1,0,1,1,1,0,35,19,0,1,1,52,40,17.874449,46.78006,28.905609,12,1225
9941,2,0,0,0,1,0,0,0,35,26,0,1,1,25,20,4.73363,63.531467,58.79784,18,1225
9942,3,1,1,0,1,1,1,0,35,22,0,1,1,52,23,7.65148,67.708809,60.057339,13,1225
9943,5,1,1,0,1,1,1,0,30,17,1,0,1,50,40,16.803881,49.351559,32.547668,12,900
9944,2,0,0,1,0,0,1,0,33,26,0,1,1,13,40,2.2776,40.073219,37.795589,15,1089
9945,3,1,0,0,0,1,0,0,35,20,0,1,1,24,30,7.3576,12.71049,5.35289,12,1225
9946,2,0,0,1,0,0,1,0,23,17,0,1,1,9,40,1.87876,41.616089,39.737339,12,529
9947,2,0,1,0,1,1,1,0,32,21,1,0,1,42,40,27.929501,68.055191,40.12569,17,1024
9948,2,0,0,0,1,0,0,0,32,24,0,1,0,0,0,0,47.25238,47.25238,12,1024
9949,3,1,0,0,0,1,0,0,34,19,0,1,0,0,0,0,29.052551,29.052551,12,1156
9950,2,0,0,1,0,0,1,0,34,20,0,1,1,52,40,11.55595,24.444881,12.88892,12,1156
9951,4,1,0,0,0,1,0,0,32,20,0,1,1,30,20,0.64025,4.11438,3.47413,15,1024
9952,2,0,1,0,1,1,1,0,26,17,0,1,1,9,30,0.64025,28.84264,28.202391,12,676
9953,3,1,1,0,1,1,1,0,31,18,1,0,0,0,0,0,26.94289,26.94289,12,961
9954,3,1,0,0,0,1,0,0,25,16,0,1,0,0,0,0,42.55022,42.55022,10,625
9955,2,0,1,0,1,1,1,0,30,22,0,1,0,0,0,0,6.93777,6.93777,13,900
9956,2,0,0,0,0,1,0,0,31,22,0,1,0,0,0,0,21.00222,21.00222,12,961
9957,3,1,1,0,1,1,1,0,32,18,0,1,1,2,16,0.09446,17.94792,17.85347,9,1024
9958,2,0,0,0,0,1,0,0,32,26,0,1,0,0,0,0,48.29147,48.29147,17,1024
9959,2,0,0,0,1,0,0,0,32,25,0,1,0,0,0,0,98.682137,98.682137,16,1024
9960,2,0,0,0,1,0,0,0,22,20,1,0,1,22,20,1.39595,17.780001,16.38405,11,484
9961,5,1,0,1,0,0,1,0,34,22,1,0,1,52,40,17.013802,43.662781,26.649,12,1156
9962,2,0,0,1,0,0,1,0,34,29,0,1,0,0,0,0,68.244133,68.244133,16,1156
9963,2,0,0,0,0,1,0,0,33,22,0,1,1,52,40,14.7047,54.599499,39.894783,12,1089
9964,2,0,0,0,1,0,0,0,29,24,0,1,1,50,40,14.99859,23.657669,8.65909,14,841
9965,2,0,0,0,1,0,0,0,33,24,0,1,0,0,0,0,23.101391,23.101391,13,1089
9966,2,0,0,0,0,1,0,0,34,26,0,1,0,0,0,0,67.183998,67.183998,16,1156
9967,2,0,0,1,0,0,1,0,28,22,0,1,1,50,40,21.00222,37.806091,16.803881,16,784
9968,2,0,0,0,0,1,0,0,33,26,0,1,1,20,40,6.30802,29.892221,23.5842,14,1089
9969,2,0,0,1,0,0,1,0,32,24,0,1,1,40,37,23.101391,109.314438,86.212997,18,1024
9970,3,1,0,0,0,1,0,0,32,19,1,0,1,28,40,9.666691,30.941811,21.27511,12,1024
9971,2,0,0,1,0,0,1,0,33,23,0,1,1,40,37,22.26173,51.671162,29.40941,16,1089
9972,2,0,0,0,0,1,0,0,32,21,0,1,1,52,48,2.94934,26.05073,23.101391,12,1024
9973,2,0,0,0,1,0,0,0,30,21,0,1,1,40,45,21.00222,69.293686,48.29147,15,900
9974,2,0,1,0,1,1,1,0,30,23,1,0,0,0,0,0,62.985691,62.985691,16,900
9975,3,1,0,0,0,1,0,0,23,17,0,1,0,0,0,0,37.806091,37.806091,8,529
9976,2,0,0,0,0,1,0,0,27,21,1,0,1,14,40,2.94934,40.744942,37.795589,7,729
9977,3,1,1,0,1,1,1,0,30,21,0,1,0,0,0,0,25.00116,25.00116,12,900
9978,2,0,0,0,1,0,0,0,26,18,0,1,1,52,40,14.91463,51.671162,36.7565,12,676
9979,3,1,0,1,0,0,1,0,25,18,0,1,0,0,0,0,44.093128,44.093128,12,625
9980,2,0,1,0,1,1,1,0,28,24,1,0,0,0,0,0,31.498091,31.498091,16,784
9981,3,1,0,0,1,0,0,0,35,18,0,1,0,0,0,0,60.687088,60.687088,10,1225
9982,3,1,0,0,0,1,0,0,31,20,1,0,1,12,34,2.17264,7.39959,5.22694,12,961
9983,2,0,0,0,0,1,0,0,24,15,0,1,1,52,40,12.605531,18.913551,6.30802,12,576
9984,2,0,1,0,1,1,1,0,30,23,1,0,1,49,38,10.9262,38.225941,27.299749,13,900
9985,2,0,0,0,1,0,0,0,32,25,1,0,0,0,0,0,12.941401,12.941401,12,1024
9986,2,0,0,1,0,0,1,0,32,23,1,0,1,51,40,23.101391,53.623379,30.521971,13,1024
9987,2,0,0,0,0,1,0,0,35,23,0,1,0,0,0,0,30.532471,30.532471,7,1225
9988,2,0,0,0,1,0,0,0,23,19,1,0,1,52,40,14.7047,35.70694,21.00222,13,529
9989,2,0,0,0,1,0,0,0,27,20,1,0,1,48,40,15.12454,36.126751,21.00222,12,729
9990,2,0,1,0,1,1,1,0,33,22,1,0,1,52,39,27.299749,31.550581,4.25082,12,1089
9991,3,1,0,1,0,0,1,0,34,25,1,0,1,44,35,28.349331,87.147186,58.79784,18,1156
9992,2,0,0,0,0,1,0,0,32,25,1,1,1,12,10,8.40719,33.60775,25.200581,12,1024
9993,3,1,1,0,1,1,1,0,27,23,1,0,1,24,40,2.57149,25.011641,22.440161,13,729
9994,3,1,0,0,1,0,0,0,25,19,0,1,0,0,0,0,18.903051,18.903051,7,625
9995,4,1,0,0,1,0,0,0,30,17,1,0,1,52,38,17.202721,82.109131,64.906441,11,900
9996,2,0,0,0,1,0,0,0,32,15,1,0,1,50,38,30.4485,43.232468,12.78396,11,1024
9997,2,0,0,0,0,1,0,0,31,19,1,0,1,52,40,18.39925,48.61684,30.21759,12,961
9998,3,1,0,0,1,0,0,0,31,17,1,0,1,52,40,27.299749,36.861469,9.56173,12,961
9999,2,0,0,1,0,0,1,0,29,21,1,0,0,0,0,0,56.698662,56.698662,15,841
10000,2,0,0,1,0,0,1,0,29,23,0,1,0,0,0,0,36.504627,36.504627,10,841
10001,4,1,0,1,0,0,1,0,31,16,0,1,1,26,8,2.5295,19.333382,16.803881,12,961
10002,2,0,0,0,1,0,0,0,26,19,0,1,1,52,52,18.903051,56.698662,37.795589,12,676
10003,3,1,0,0,1,0,0,0,27,19,1,0,1,9,10,0.43033,21.327589,20.89727,12,729
10004,2,0,0,0,0,1,0,0,30,19,0,1,0,0,0,0,29.39892,29.39892,8,900
10005,4,1,0,0,0,1,0,0,35,20,1,0,1,52,40,21.42206,46.895531,25.473471,15,1225
10006,2,0,0,0,0,1,0,0,23,17,1,0,1,4,40,0.45132,9.866111,9.41479,11,529
10007,2,0,1,0,1,1,1,0,29,20,1,0,1,38,38,8.78504,27.142311,18.357269,13,841
10008,3,1,0,1,0,0,1,0,30,21,1,0,0,0,0,0,21.621481,21.621481,12,900
10009,4,1,0,0,1,0,0,0,31,20,1,0,0,0,0,0,23.75214,23.75214,12,961
10010,2,0,0,0,1,0,0,0,30,26,1,0,1,40,30,12.605531,39.915783,27.31023,5,900
10011,2,0,0,1,0,0,1,0,33,29,0,1,1,30,40,10.50636,35.70694,25.200581,12,1089
10012,3,1,1,0,1,1,1,0,31,21,0,1,0,0,0,0,59.427589,59.427589,12,961
10013,2,0,0,0,1,0,0,0,23,18,0,1,1,50,60,16.38405,37.38625,21.00222,9,529
10014,2,0,1,0,1,1,1,0,33,20,1,0,1,50,38,30.4485,30.4485,0,6,1089
10015,2,0,0,1,0,0,1,0,26,20,0,1,1,1,4,0.19942,23.993551,23.79413,12,676
10016,3,1,0,0,0,1,0,0,29,19,0,1,1,40,25,4.20884,31.540081,27.33123,12,841
10017,3,1,1,0,1,1,1,0,30,21,1,0,1,52,40,12.605531,18.493721,5.88818,13,900
10018,3,1,0,0,0,1,0,0,29,22,0,1,1,52,40,35.696442,53.654881,17.95842,16,841
10019,3,1,0,0,0,1,0,0,28,24,0,1,0,0,0,0,11.55595,11.55595,12,784
10020,3,1,0,0,1,0,0,0,35,19,1,0,1,52,40,14.7047,41.28022,26.575529,12,1225
10021,3,1,0,0,0,1,0,0,28,17,1,0,0,0,0,0,15.58636,15.58636,12,784
10022,2,0,0,1,0,0,1,0,26,23,0,1,1,52,40,16.803881,46.486191,29.68231,12,676
10023,2,0,0,0,1,0,0,0,24,20,0,1,1,24,38,6.93777,25.840811,18.903051,9,576
10024,4,1,1,0,1,1,1,1,30,19,0,1,1,4,24,1.12306,32.411232,31.28817,1,900
10025,8,1,0,1,0,0,1,0,30,16,0,1,1,52,30,14.7047,56.698662,41.993942,1,900
10026,5,1,1,0,1,1,1,0,28,15,1,0,1,40,40,7.33661,17.591061,10.25446,9,784
10027,2,0,1,0,1,1,1,0,26,18,0,1,1,52,40,12.37463,16.583471,4.20884,9,676
10028,4,1,1,0,1,1,1,0,31,25,0,1,1,24,40,5.55231,5.55231,0,0,961
10029,4,1,0,0,1,0,0,0,22,17,1,0,0,0,0,0,32.55817,32.55817,12,484
10030,2,0,1,0,1,1,1,0,35,24,1,0,1,28,35,6.81182,36.987442,30.17561,15,1225
10031,3,1,0,1,0,0,1,0,28,15,1,0,1,40,50,18.903051,37.806091,18.903051,16,784
10032,2,0,0,1,0,0,1,0,32,22,0,1,1,40,47,9.96058,30.962801,21.00222,9,1024
10033,4,1,0,1,0,0,1,0,26,18,1,0,1,47,99,2.10967,8.41768,6.30802,12,676
10034,3,1,0,0,1,0,0,0,29,15,1,0,0,0,0,0,14.200911,14.200911,12,841
10035,8,1,0,0,1,0,0,0,33,18,0,1,0,0,0,0,10.50636,10.50636,3,1089
10036,4,1,0,0,0,1,0,0,31,24,0,1,1,8,20,0.5143,8.60661,8.09231,19,961
10037,5,1,0,1,0,0,1,0,33,21,1,0,1,13,40,2.5295,16.184629,13.65512,12,1089
10038,4,1,0,1,0,0,1,0,28,16,1,0,1,40,20,5.25843,23.825609,23.825609,13,784
10039,2,0,0,0,0,1,0,0,26,17,1,0,1,52,40,15.7543,34.657341,18.903051,13,676
10040,2,0,0,1,0,0,1,0,35,20,1,0,1,52,40,10.50636,31.256689,20.75033,14,1225
10041,2,0,1,0,1,1,1,0,28,16,1,0,0,0,0,0,12.605531,12.605531,12,784
10042,3,1,0,1,0,0,1,0,23,16,0,1,0,0,0,0,32.967499,32.967499,0,529
10043,2,0,0,1,0,0,1,0,31,21,1,0,1,12,25,6.72785,10.93669,4.20884,11,961
10044,2,0,1,0,1,1,1,0,29,22,1,0,0,0,0,0.22041,43.58931,43.368912,12,841
10045,3,1,0,0,1,0,0,0,32,22,0,1,1,4,45,0.74521,67.929253,67.183998,11,1024
10046,3,1,0,0,0,1,0,0,35,24,0,1,0,0,0,0,55.229252,55.229252,12,1225
10047,2,0,0,1,0,0,1,0,29,21,0,1,0,0,0,0,13.66562,13.66562,12,841
10048,3,1,1,0,1,1,1,0,26,19,1,0,1,50,40,10.086519,30.249081,20.16255,12,676
10049,5,1,0,0,1,0,0,0,25,15,1,0,1,20,40,6.30802,32.243301,25.93528,11,625
10050,5,1,0,0,0,1,0,0,31,19,0,1,0,0,0,0,30.08116,30.08116,10,961
10051,2,0,1,0,1,1,1,0,29,19,1,0,0,0,0,0,12.647519,12.647519,13,841
10052,4,1,0,0,1,0,0,0,32,21,1,0,1,8,40,0.95512,31.7395,30.78438,12,1024
10053,4,1,0,1,0,0,1,0,33,20,1,0,0,0,0,0,27.299749,27.299749,14,1089
10054,3,1,0,1,0,0,1,0,27,17,1,0,1,25,20,10.50636,42.00444,31.498091,12,729
10055,2,0,0,0,1,0,0,0,24,17,1,0,0,0,0,0,10.55884,10.55884,6,576
10056,2,0,0,1,0,0,1,0,31,17,1,0,1,52,40,13.4452,28.14991,14.7047,10,961
10057,2,0,0,0,1,0,0,0,35,21,0,1,1,24,6,0.7662,19.753222,18.987019,7,1225
10058,5,1,0,1,0,0,1,0,29,18,0,1,1,12,40,2.71843,27.520161,24.801731,8,841
10059,4,1,0,0,1,0,0,0,30,15,1,0,1,52,40,18.71413,39.590408,20.87627,8,900
10060,2,0,0,0,0,1,0,0,31,22,0,1,0,0,0,0,55.712059,55.712059,12,961
10061,2,0,0,1,0,0,1,0,30,20,1,0,1,24,40,10.50636,31.508591,21.00222,13,900
10062,2,0,1,0,1,1,1,0,28,20,1,0,1,24,38,2.2776,15.07206,12.79446,13,784
10063,4,1,0,1,0,0,1,0,27,21,0,1,0,0,0,0,34.01709,34.01709,5,729
10064,3,1,0,1,0,0,1,0,32,21,0,1,0,0,0,0,29.82925,29.82925,12,1024
10065,3,1,0,1,0,0,1,0,31,17,0,1,1,52,48,15.31347,36.336693,21.02322,5,961
10066,3,1,1,0,1,1,1,0,35,21,0,1,1,52,35,13.65512,53.549911,39.894783,11,1225
10067,4,1,0,1,0,0,1,0,31,19,0,1,1,52,70,4.20884,8.41768,8.41768,14,961
10068,3,1,0,1,0,0,1,0,24,19,1,0,0,0,0,0,27.625109,27.625109,5,576
10069,5,1,0,1,0,0,1,0,34,19,0,1,1,40,40,16.803881,48.301968,31.498091,12,1156
10070,3,1,0,0,0,1,0,0,29,17,1,0,1,40,40,12.605531,27.31023,14.7047,9,841
10071,2,0,1,0,1,1,1,0,24,17,0,1,0,0,0,0,17.85347,17.85347,9,576
10072,2,0,0,0,0,1,0,0,26,19,1,0,1,30,50,10.44338,55.04031,44.596943,12,676
10073,3,1,0,0,0,1,0,0,28,17,0,1,0,0,0,0,23.395279,23.395279,12,784
10074,4,1,0,0,1,0,0,0,30,19,1,0,1,52,40,19.658751,19.658751,0,12,900
10075,2,0,0,1,0,0,1,0,22,18,1,0,0,0,0,0,23.101391,23.101391,10,484
10076,5,1,0,0,1,0,0,0,27,19,0,1,0,0,0,0,5.22694,5.22694,9,729
10077,2,0,0,0,1,0,0,0,30,24,0,1,0,0,0,0,43.778252,43.778252,5,900
10078,3,1,1,0,1,1,1,0,23,17,0,1,0,0,0,0,11.13611,11.13611,9,529
10079,2,0,1,0,1,1,1,0,23,18,0,1,0,0,0,0,14.7047,14.7047,10,529
10080,3,1,0,1,0,0,1,0,21,17,0,1,0,0,0,0,12.605531,12.605531,9,441
10081,3,1,0,0,1,0,0,0,30,24,0,1,0,0,0,0,23.101391,23.101391,8,900
10082,3,1,0,1,0,0,1,1,34,30,0,1,0,0,0,0,6.30802,6.30802,12,1156
10083,3,1,0,1,0,0,1,0,33,19,0,1,1,50,40,6.51793,29.619329,23.101391,4,1089
10084,2,0,0,0,1,0,0,0,25,16,0,1,1,36,40,8.197269,27.10033,18.903051,2,625
10085,3,1,0,0,1,0,0,0,34,26,0,1,0,0,0,0,33.597252,33.597252,12,1156
10086,3,1,0,0,1,0,0,0,34,17,0,1,0,0,0,0,3.15926,3.15926,15,1156
10087,2,0,0,0,1,0,0,0,26,23,0,1,0,0,0,0,16.803881,16.803881,8,676
10088,3,1,0,1,0,0,1,0,32,19,0,1,0,0,0,0,56.70916,56.70916,7,1024
10089,3,1,0,1,0,0,1,0,21,18,1,0,0,0,0,0,2.31959,2.31959,10,441
10090,2,0,0,0,1,0,0,0,33,22,0,1,0,0,0,0,52.489807,52.489807,12,1089
10091,2,0,1,0,1,1,1,0,34,19,0,1,1,12,20,2.5295,31.928419,29.39892,7,1156
10092,2,0,0,1,0,0,1,0,28,19,1,0,1,36,35,7.56752,45.78297,38.215443,12,784
10093,2,0,0,0,0,1,0,0,33,23,0,1,1,52,40,10.50636,21.01272,10.50636,5,1089
10094,3,1,0,1,0,0,1,0,21,18,0,1,1,12,40,2.00471,10.411901,8.40719,7,441
10095,3,1,0,0,1,0,0,0,31,20,0,1,0,0,0,0,0,0,0,961
10096,2,0,0,0,0,1,0,0,30,18,0,1,1,40,45,8.1343,17.71702,9.58273,3,900
10097,5,1,0,1,0,0,1,0,31,21,0,1,1,20,40,4.20884,10.51686,6.30802,5,961
10098,5,1,1,0,1,1,1,0,26,18,0,1,0,0,0,0,30.88933,30.88933,9,676
10099,7,1,0,0,1,0,0,0,28,17,0,1,0,0,0,0,6.30802,6.30802,0,784
10100,3,1,0,1,0,0,1,0,28,15,0,1,0,0,0,0,12.605531,12.605531,3,784
10101,2,0,1,0,1,1,1,0,27,21,0,1,1,50,40,21.00222,62.996193,41.993942,12,729
10102,2,0,0,0,1,0,0,0,34,22,1,0,1,52,35,10.50636,48.301968,37.795589,14,1156
10103,3,1,0,0,1,0,0,0,34,19,1,0,1,50,40,29.12603,38.792717,9.666691,12,1156
10104,3,1,0,0,0,1,0,0,32,22,1,0,0,0,0,0,41.993942,41.993942,12,1024
10105,2,0,0,1,0,0,1,0,33,24,1,0,0,0,0,0,51.408749,51.408749,8,1089
